"","Total_strokeNo","Total_strokeRate","Descent_strokeNo","Descent_strokeRate","Ascent_strokeNo","Ascent_strokeRate","Total_strokeIntensity","Total_strokeIntensityPerStroke","Descent_strokeIntensity","Descent_strokeIntensityPerStroke","Ascent_strokeIntensity","Ascent_strokeIntensityPerStroke","Total_pitch","Descent_pitch","Ascent_pitch","Total_speed","Descent_speed","Ascent_speed","Total_glide","Descent_glide","Ascent_glide","Total_ODBA","Descent_ODBA","Ascent_ODBA","Bottom_ODBA","DiveNo","Duration","MaxD","Vair","VairRaw","minMSE_w","initial_depth","glide_duration","avg_pitch","avg_speed","r_sq","p","...38","initial_v","min_v","d_min_v","LMintercept_d","LMgradient_d","LMintercept_d_E","LMgradient_d_E","LMintercept_calc","LMgradient_calc","LMintercept_calc_E","LMgradient_calc_E","LMgradient_d_rsq","LMgradient_calc_rsq","total_stroke","Day","Individual","body_density"
"691",933,1.048314607,61,0.324468085,241,1.377142857,62.69261854,0.067194661,2.433947302,0.039900775,22.86511416,0.094875992,11.86081678,-47.66316039,81.05926285,1.858181019,2.248121871,1.595738631,223.4,136.8,2.4,100.9294539,15.63548907,16.63620735,68.65775748,10,891,367.7721252,18.90756303,0.0045,0.025849342,28.522514,14,-57.52009279,1.92050175,0.350280976,0.025770711,10,1.9450892,1.8782322,28.522514,0.207460778,-0.009416265,0.064716474,0.006490359,-0.041025388,0.304617358,0.131712731,0.252624259,0.512770747,0.420958276,0.241532309,17,3,1037.454
"692",994,1.047418335,28,0.186666667,127,1.257425743,56.08008725,0.056418599,1.648209481,0.058864624,7.322652884,0.057658684,13.70311783,-66.51621196,72.86357805,1.702179342,2.236028081,1.26313562,195.2,129.56,1.6,75.82116752,12.00744594,13.46675664,50.34696494,11,950,391.9263306,28.57142857,0.0068,0.079355108,19.393406,19,-69.77984184,1.744105142,0.422154898,0.002604032,11,1.9818895,1.6227078,19.393406,0.12601291,-0.000482161,0.013978645,0.001365869,0.112739405,0.016515301,0.026355917,0.050206488,0.039881305,0.034813159,0.271731148,17,3,1037.454
"693",862,0.996531792,28,0.184210526,298,1.34841629,56.77571234,0.065865096,0.999556772,0.035698456,22.79694394,0.076499812,8.940457256,-66.06381454,77.87455659,1.885141611,2.081803836,1.60011657,234.88,124.04,3.52,49.3734203,14.48600308,6.372030925,28.5153863,12,866,411.4656372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318303015,-0.030537839,0.021633463,0.002690283,-0.466074157,0.966403115,0.078014084,0.138568557,0.992298741,0.979854669,0.15130179,17,3,1037.454
"694",858,1.080604534,29,0.173652695,302,1.431279621,54.54287502,0.063569784,1.901488742,0.065568577,21.80684024,0.07220808,11.85736569,-65.48487369,75.03118946,1.886171547,2.223067847,1.59713238,205.12,144.84,3.08,77.79581946,15.20720493,19.46878769,43.11982684,13,795,406.080658,29.83193277,0.0071,0.136879348,14.693895,23,-76.08385113,1.627686113,0.24148294,0.017249067,13,1.9912943,1.4472321,14.693895,0.26473202,-0.015075545,0.051280998,0.005312929,-0.156832629,0.533008026,0.117091777,0.219641028,0.801025169,0.746482011,0.264721512,17,3,1037.454
"695",855,1.08365019,12,0.292682927,236,1.388235294,54.69057703,0.063965587,0.893064968,0.074422081,17.08116052,0.072377799,9.041131799,-74.52204321,81.30101096,1.789013602,1.700355966,1.61483574,180.28,31.08,1.96,57.89645133,3.652152786,4.655499167,49.58879938,14,790,366.0453491,31.09243697,0.0074,0.090901416,17.271549,21,-79.16413252,1.628127019,0.43200999,0.001205677,14,1.9364214,1.5203222,17.271549,0.181386927,-0.004032113,0.007468337,0.00082102,0.073967599,0.132754133,0.009030802,0.016460061,0.923427172,0.970170575,0.292903669,17,3,1037.454
"696",756,1.041322314,36,0.2,265,1.292682927,44.28488259,0.058577887,2.107784534,0.05854957,14.47714362,0.054630731,13.27634485,-66.69880593,78.66325335,1.7754857,2.171302169,1.416234105,181.36,150.48,2.52,142.3043132,39.13644286,27.29129711,75.87657323,15,727,375.9499207,26.47058824,0.0063,0.105293756,11.627134,28,-72.93295307,1.446528357,0.480895289,4.29e-05,15,1.6924886,1.2651236,11.627134,0.377738411,-0.031743665,0.115580328,0.013599877,-0.458927507,1.043961868,0.277923773,0.507987665,0.844915278,0.808554073,0.206185117,17,3,1037.454
"697",871,1.07002457,65,0.340314136,173,1.362204724,53.86629809,0.0618442,3.077600699,0.047347703,14.61929253,0.084504581,10.96723158,-66.9696949,81.45187638,1.916638074,2.315880972,1.676302455,185.2,131.84,1.92,68.81987541,23.38334965,11.05145349,34.38507227,16,815,404.5761108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251829948,-0.011899053,0.064771676,0.006171442,-0.092098617,0.440716346,0.136763965,0.266748082,0.650197026,0.577140641,0.276238185,17,3,1037.454
"698",780,1.015625,24,0.315789474,274,1.376884422,45.06235896,0.057772255,1.188039301,0.049501638,15.98586657,0.058342579,10.64026576,-66.54553925,76.55315062,1.841285972,1.994632063,1.571912968,198.48,50.52,2.24,55.38520043,1.256302552,16.29559319,37.83330469,17,769,426.8421021,19.74789916,0.0047,0.02434931,29.141033,13,-70.31806469,1.773103908,0.652963415,0.000830967,17,1.7213526,1.7213526,29.141033,0.155829822,-0.001988893,0.01606356,0.001692521,0.098221786,0.074140449,0.028238658,0.052666178,0.408437497,0.497707119,0.275635231,17,3,1037.454
"699",751,1.077474892,19,0.306451613,272,1.446808511,45.63117112,0.060760547,0.937917583,0.049364083,16.68387355,0.06133777,9.532404045,-68.22639179,77.24035592,1.879420007,2.053548291,1.679528772,138.72,41.52,0.56,121.3397496,5.568857344,33.98475161,81.78614065,18,698,374.7635498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166532824,-0.003143581,0.010815135,0.001032848,0.073454664,0.119697143,0.022452541,0.042745292,0.75537206,0.723281768,0.304110103,17,3,1037.454
"700",900,1.122194514,31,0.221428571,275,1.417525773,51.63130228,0.057368114,1.55855797,0.050276064,17.97946888,0.065379887,11.67562774,-63.787147,76.36320506,1.895727392,2.253399024,1.700509204,153.2,110.76,1.76,105.2563683,45.81333226,9.797721676,49.64531436,19,803,375.6522522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174772057,-0.001898271,0.016548735,0.00159143,0.116625633,0.076856848,0.027502055,0.05356509,0.415681522,0.507236213,0.311773839,17,3,1037.454
"701",830,1.100795756,25,0.165562914,304,1.461538462,49.41265907,0.059533324,1.307812575,0.052312503,19.6292244,0.064569817,11.54115796,-62.74556295,69.00239697,1.884375625,2.212712093,1.695538272,157.32,129.2,2.8,62.77169272,10.5699901,15.21004384,36.99165878,20,755,382.8097229,34.45378151,0.0082,0.059976765,27.135586,14,-68.44035936,1.892974521,0.723234542,0.000116172,20,2.1438601,1.797242,27.135586,0.242952743,-0.009325683,0.042039073,0.003753987,-0.046386231,0.38856098,0.089433292,0.185357167,0.755240545,0.687226334,0.283784599,17,3,1037.454
"702",932,1.137973138,61,0.36969697,353,1.368217054,53.12627014,0.057002436,2.994613567,0.049092026,23.66708211,0.067045558,12.60283013,-62.58789583,71.75196578,1.756801438,2.166820049,1.581724684,138.92,114.24,3.4,29.94413934,16.66601174,5.399299719,7.878827881,21,820,403.2741089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179346433,-0.001787147,0.036020934,0.003644139,0.137100478,0.04834813,0.068613505,0.130614184,0.107345521,0.064116592,0.32567508,17,3,1037.454
"703",1045,1.038767396,51,0.293103448,263,1.348717949,62.82964131,0.060124059,2.265231473,0.044416303,20.83091041,0.079204983,15.31577475,-68.02004391,82.30481922,1.787833936,2.249820702,1.606740102,188.88,128.92,2.8,98.30586706,2.94461853,67.2463944,28.11485413,22,1007,430.776062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165379386,-0.00156673,0.004568773,0.000448868,0.119284243,0.059213062,0.009013298,0.016992682,0.80240948,0.801883245,0.336264539,17,3,1037.454
"704",1118,1.048780488,40,0.222222222,204,1.333333333,72.37527743,0.064736384,1.867889475,0.046697237,22.06924575,0.108182577,13.04945903,-73.98361752,84.81442549,1.778753031,2.205779508,1.678101138,196.72,143.92,3.88,177.5763169,61.48182404,19.59233692,96.50215594,23,1067,431.9570923,36.55462185,0.0087,0.04173814,28.527367,14,-80.13657657,1.652257164,0.773433593,3.4e-05,23,1.8269,1.5631266,28.527367,0.171020356,-0.001688628,0.003731801,0.000392117,0.12240527,0.061871915,0.005945236,0.010875726,0.860759027,0.915169466,0.348612572,17,3,1037.454
"705",963,1.04673913,69,0.336585366,277,1.413265306,57.64165724,0.059856342,3.046346173,0.044149945,20.76171326,0.074952033,11.13657834,-64.87055814,77.62573229,1.848701466,2.232032372,1.672357285,197.76,145.56,2.24,83.10642541,20.1388833,17.60478052,45.36276159,24,921,452.4401245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177010157,-0.00294882,0.003041895,0.000307684,0.089228966,0.114701165,0.008530832,0.016293803,0.978689775,0.96120676,0.298033471,17,3,1037.454
"706",880,0.944206009,34,0.162679426,455,1.421875,49.4651511,0.056210399,1.714051789,0.050413288,28.26923152,0.062130179,10.52476651,-66.55408112,71.51564186,1.82391429,2.214639312,1.591780455,271.04,179.6,2.52,107.7641558,27.36756745,36.4082962,43.98829215,25,933,513.7875366,33.19327731,0.0079,0.02690618,25.917135,15,-76.15437773,1.709562853,0.924661661,1.13e-08,25,1.8732865,1.6278355,25.917135,0.202302214,-0.005613308,0.011176218,0.001171707,0.044184097,0.199343707,0.024290289,0.044553117,0.88439707,0.869674572,0.341277003,17,3,1037.454
"707",872,0.840887175,35,0.170731707,283,1.39408867,46.73189021,0.053591617,1.676443025,0.047898372,19.98391061,0.070614525,10.32006911,-68.14098536,79.28597306,1.820661151,2.26572584,1.63500486,351.72,173.64,2.76,120.6927547,26.1680149,29.92808544,64.59665436,26,1038,505.1593628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156793269,-0.0002395,0.008719446,0.000836727,0.146805019,0.014862873,0.015416444,0.029847692,0.026583956,0.076343692,0.345362034,17,3,1037.454
"708",727,0.703775411,23,0.101769912,123,1.28125,41.38076192,0.056919893,1.17944897,0.05128039,8.093900541,0.065804069,12.70057196,-47.14103759,59.98669287,1.624049453,2.19030465,1.558934762,444.92,206.36,4.88,184.5247633,40.29239324,17.00564016,127.2267299,27,1034,479.0631104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188857053,-0.002898307,0.009082778,0.000897602,0.10970012,0.09793757,0.020655358,0.038912443,0.77655428,0.678616276,0.360712419,17,3,1037.454
"709",605,0.745992602,14,0.11965812,414,1.326923077,39.0484229,0.064542848,0.565325838,0.040380417,28.69857742,0.069320235,11.69387652,-47.69872919,53.04523276,1.656056759,2.143944631,1.439407467,330.24,100.8,3.88,158.08674,22.72962635,58.32472423,77.03238942,28,812,363.1564331,2.941176471,7e-04,0.084630824,25.269583,16,-64.80811,1.808147531,0.800925173,2.86e-06,28,1.4673268,1.4673268,25.269583,0.19996037,-0.011409835,0.006716567,0.000876869,-0.084668652,0.346175909,0.026564994,0.046144895,0.99412845,0.982541594,0.199350935,17,3,1037.454
"710",552,0.65248227,14,0.079545455,339,1.35059761,37.04539631,0.067111225,0.85880073,0.061342909,24.68431778,0.072815097,11.13497729,-36.23727337,52.66542406,1.59956207,2.165747377,1.466057901,419.68,164.24,4.52,99.96661359,23.10652033,19.91653983,56.94355343,29,847,296.8438416,0,0,0.100027983,26.513227,14,-57.33749743,2.072978243,0.805389607,1.34e-05,29,1.770007,1.770007,26.513227,0.25556656,-0.019709006,0.059055795,0.007290682,-0.230958498,0.584323085,0.152857597,0.267062888,0.785128996,0.705326448,0.222492265,17,3,1037.454
"711",452,0.489707476,5,0.024271845,443,1.280346821,50.08894474,0.110816249,0.195049871,0.039009974,49.82702276,0.112476349,22.53873147,-26.10787234,64.48213811,1.395903443,2.244217032,1.19525442,568.52,200.72,0,109.5016049,23.53275714,33.62737522,52.34147254,30,924,371.3273621,5.462184874,0.0013,0.07089192,15.614915,21,-50.78581281,2.146158214,0.45802488,0.000753843,30,2.1056449,2.0433519,15.614915,0.144228723,-0.007518602,0.014102953,0.001261075,-0.072353606,0.271451453,0.015310258,0.029626269,0.972637303,0.98822863,0.123022698,17,3,1037.454
"712",418,0.418837675,3,0.014851485,409,1.286163522,51.17292491,0.122423265,0.056997964,0.018999321,51.08679847,0.124906598,24.20352013,-19.4222413,74.72340204,1.29087093,2.136991427,1.165023894,664.92,196.84,0.84,111.2728095,20.38612698,39.08818124,51.79850128,31,999,361.0056152,3.781512605,9e-04,0.0551821,10.860521,23,-57.38366883,2.059280687,0.854321983,3.04e-10,31,1.8309699,1.8309699,10.860521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"713",461,0.448880234,1,0.007936508,455,1.1375,46.54540597,0.100966173,0.022663057,0.022663057,46.43878321,0.10206326,27.87346925,-28.21372274,69.0773995,0.979255916,2.146875311,0.849847218,620.36,124.76,0,104.0557372,16.95965029,19.29202893,67.80405798,32,1028,321.7256165,5.042016807,0.0012,0.045388172,10.204073,23,-62.44820752,2.022295957,0.956236914,9.47e-16,32,1.798088,1.798088,10.204073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"714",433,0.37295435,0,0,426,1.298780488,51.97976986,0.120045658,0.030134225,Inf,51.74656123,0.121470801,24.04912689,-25.45465284,76.67820175,1.332427685,2.044918813,1.242819905,823.68,125.36,0,18.45521232,1.863359696,5.350113175,11.24173945,33,1162,398.3929749,4.621848739,0.0011,0.055421422,10.353293,25,-54.70581548,1.990451356,0.940914587,1.26e-15,33,1.765674,1.7493342,10.353293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"715",506,0.404476419,1,0.00862069,501,1.192857143,54.38446749,0.107479185,0.075699419,0.075699419,54.20253554,0.108188694,26.272346,-27.72717753,71.00483143,1.071729518,2.01446674,0.974749373,822.44,114.48,0,33.91911887,1.889347485,20.22813003,11.80164136,34,1252,390.550354,10.08403361,0.0024,0.086048216,10.0623,26,-56.1229195,1.939283827,0.908078888,6.13e-14,34,1.8551707,1.7351425,10.0623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"716",529,0.433251433,1,0.009090909,520,1.244019139,48.31389435,0.091330613,0.066785112,0.066785112,48.14485258,0.092586255,20.18731099,-28.58178161,56.15083673,1.231708835,2.037313131,1.144671185,799.68,108.56,7.16,22.13245198,1.9688843,7.880077231,12.28349045,35,1222,388.8482971,7.983193277,0.0019,0.080287083,10.567418,25,-56.0182472,1.973221752,0.918434025,5.2e-14,35,1.8412031,1.7529306,10.567418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"717",639,0.504340963,0,0,362,1.350746269,49.90447419,0.078097769,0,NA,33.46262608,0.092438194,19.48995545,-20.41317207,75.51565146,1.56762066,1.989328535,1.582319503,780.4,286.6,0.64,151.063591,4.033106999,91.37008768,55.66039632,36,1268,427.4604492,13.02521008,0.0031,0.128472955,11.206244,26,-60.86587742,1.803541285,0.823512614,1.61e-10,36,1.6989726,1.5302695,11.206244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1037.454
"718",918,1.068684517,29,0.134259259,316,1.423423423,60.14039678,0.065512415,1.298242113,0.044766969,24.53744624,0.077650146,12.5883767,-68.52357633,66.30758888,1.841755082,2.223191017,1.59310813,197.48,184.8,2.96,125.5975206,26.72337107,37.95165773,60.9224918,37,860,462.5414124,37.39495798,0.0089,0.086780969,21.342386,19,-80.35902363,1.595826863,0.673126534,1.69e-05,37,1.9632261,1.4937327,21.342386,0.181690838,-0.005030761,0.006852972,0.000664333,0.032630458,0.193883819,0.01652507,0.032074321,0.966298757,0.948105823,0.264668741,17,3,1037.454
"719",1152,1.034111311,29,0.141463415,394,1.331081081,82.36245469,0.071495186,1.311270207,0.045216214,40.23362092,0.102115789,13.24892054,-66.60565393,80.81793801,1.784017581,2.277390235,1.584724754,223.04,176.32,3.56,118.306319,23.77558011,29.1194963,65.41124259,38,1115,547.057373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143235763,-0.000391258,0.008553481,0.000767698,0.128821692,0.020649796,0.014982754,0.029847325,0.079682363,0.137597205,0.311098705,17,3,1037.454
"720",1093,0.947961839,32,0.14479638,449,1.340298507,76.64735822,0.070125671,1.626825243,0.050838289,39.60907853,0.088216211,13.59733134,-65.92905961,81.51925604,1.770205904,2.228850385,1.536404781,296.48,190.36,4.32,90.59427908,20.4543428,30.66583988,39.4740964,39,1154,555.1151123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159518956,-0.002893877,0.004779676,0.000486807,0.075474363,0.107833911,0.009120426,0.017096405,0.921749374,0.929879228,0.296652063,17,3,1037.454
"721",1088,0.962831858,47,0.19665272,490,1.299734748,74.17284627,0.068173572,2.301685251,0.048972027,41.59291058,0.084883491,12.99501364,-71.7233779,73.87003208,1.752348759,2.225194337,1.527045775,275.28,197.48,9.6,88.44944852,28.24954587,9.914626276,50.28527637,40,1131,536.2002563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194838299,-0.005861207,0.001298927,0.000123061,0.010750544,0.247983937,0.005552419,0.01106002,0.999119123,0.99603749,0.270376424,17,3,1037.454
"722",979,0.904805915,21,0.12804878,483,1.301886792,64.39708471,0.065778432,1.227411598,0.058448171,39.42739053,0.081630208,12.61558054,-72.40808177,75.75298321,1.730136136,2.151459498,1.474693223,295.84,146.16,3.64,78.09682988,3.025737153,42.87078851,32.20030422,41,1083,545.0031128,41.59663866,0.0099,0.051055387,27.865948,15,-78.0119364,1.612072027,0.823700114,2.97e-06,41,1.8852493,1.5003648,27.865948,0.198992604,-0.004523997,0.006420579,0.000634114,0.060839674,0.183078153,0.011006352,0.021357049,0.962192153,0.973504186,0.309885736,17,3,1037.454
"723",900,0.787401575,25,0.165562914,500,1.319261214,60.33569772,0.067039664,1.183711983,0.047348479,40.33124932,0.080662499,12.21407811,-70.78904458,72.91302117,1.696460086,2.137071079,1.483078912,417.48,129.12,4.12,270.6935693,7.41295799,103.6682151,159.6123962,42,1144,577.5073853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204523639,-0.00678043,0.014557049,0.001290211,-0.013629044,0.296811199,0.020292763,0.041582963,0.932473587,0.962227305,0.26276268,17,3,1037.454
"724",848,0.72540633,24,0.163265306,487,1.302139037,55.6241852,0.065594558,1.096192734,0.045674697,38.47735959,0.079008952,12.85152539,-62.94346275,72.53567991,1.68674318,2.127368241,1.43668417,485.6,128.04,3.24,162.7695745,20.44046371,23.82528644,118.5038244,43,1170,573.6419067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291053178,-0.021068523,0.037542352,0.004284115,-0.27848607,0.710452368,0.112652595,0.202516951,0.923620367,0.860206897,0.250871376,17,3,1037.454
"725",866,0.728343146,19,0.095477387,400,1.333333333,54.09994833,0.062471072,1.146753022,0.060355422,31.08900324,0.077722508,12.289687,-55.14926759,72.02379271,1.725649319,2.122925098,1.480257701,488.12,184.16,2.96,86.72398729,5.400111288,16.2717432,65.0521328,44,1190,566.5075073,37.81512605,0.009,0.027060679,29.636217,13,-67.86219192,1.705571638,0.916352458,2.89e-07,44,1.9018056,1.6175309,29.636217,0.130532438,0.000455628,0.010569745,0.001054268,0.147157597,-0.023282246,0.020281184,0.037809403,0.058609386,0.112211732,0.301842656,17,3,1037.454
"726",786,0.670648464,31,0.092261905,440,1.294117647,50.4430242,0.064176876,1.331355656,0.042946957,33.36127913,0.075821089,9.606798499,-40.07198227,58.54460049,1.646961307,2.136368258,1.426987671,537.24,303.88,8.8,133.5490018,9.948898625,54.82560277,68.77450041,45,1173,521.3997192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161077328,-0.0024575,0.010791794,0.00108452,0.091110602,0.088793649,0.020445374,0.038494905,0.631207804,0.639447321,0.308594922,17,3,1037.454
"727",887,0.689735614,40,0.112044818,409,1.537593985,68.15975428,0.076843015,1.744037911,0.043600948,43.42483135,0.106173182,5.788506105,-37.6680576,65.98657764,1.850934287,2.126070808,1.816992764,606.92,318.32,0,122.8466445,33.60979716,31.59285343,57.64399391,46,1287,580.1903076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131553139,-0.000252518,0.005075773,0.00053634,0.125865605,0.006340503,0.010658249,0.019595609,0.068805603,0.03372181,0.289137497,17,3,1037.454
"728",997,0.795690343,61,0.241106719,723,1.293381038,73.87925282,0.074101557,2.477864174,0.040620724,58.5570836,0.080991817,14.38969852,-57.11098282,68.43227334,1.744645629,2.334837569,1.430053242,452.16,197,3.68,125.3328648,27.46516625,48.71306646,49.15463209,47,1254,732.7009888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10964547,0.002064177,0.009783602,0.000926167,0.166063383,-0.069439443,0.019583593,0.037465715,0.55393169,0.462014152,0.320034626,17,3,1037.454
"729",1002,0.715714286,37,0.134057971,746,1.301919721,72.03778374,0.071893996,1.536427928,0.041525079,59.58200014,0.079868633,12.34055926,-43.08416333,69.55401008,1.707830128,2.174996648,1.453844811,609.28,243,7.52,254.317273,27.16502984,120.987907,106.1643362,48,1401,773.3759155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152209838,-0.002156819,0.010065036,0.000869238,0.086743508,0.085952463,0.020311013,0.041917573,0.672372006,0.583599202,0.286700647,17,3,1037.454
"730",1049,0.72394755,56,0.16,371,1.344202899,66.42318984,0.063320486,2.080400664,0.037150012,31.50490113,0.084918871,7.306074961,-41.97993306,57.6367663,1.75707221,2.143085542,1.569711238,594,296.88,5.04,175.2634542,57.59704178,14.18607686,103.4803356,49,1450,500.6961365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133249813,0.000602197,0.016883031,0.001591738,0.145652568,-0.012385022,0.033078679,0.064731943,0.045537812,0.012055017,0.312230251,17,3,1037.454
"731",963,0.724604966,44,0.182572614,291,1.399038462,62.17694023,0.064565878,1.715780783,0.038995018,24.38289257,0.083790009,8.286522384,-42.78227375,64.2401346,1.761416794,2.200419198,1.613790231,580.2,204.08,1.68,155.6127291,33.51031613,21.80028077,100.3021322,50,1330,509.6520996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287172471,-0.015797711,0.02745823,0.002543847,-0.212563225,0.675616672,0.076155568,0.153353597,0.950697819,0.906583221,0.253971798,17,3,1037.454
"732",1002,0.751687922,31,0.157360406,318,1.292682927,70.4167005,0.070276148,1.567860914,0.050576159,27.0662974,0.085114143,12.22589106,-49.84742112,69.27909489,1.690123896,2.139300998,1.455134651,552.4,169.24,5.4,150.7587174,26.12741659,11.57344205,113.0578588,51,1334,726.1290283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110698204,0.003391982,0.013916307,0.001408989,0.20455614,-0.117080427,0.031989064,0.059498838,0.658916904,0.563455091,0.319823088,17,3,1037.454
"733",999,0.796650718,35,0.18134715,540,1.317073171,75.61858578,0.07569428,1.496739943,0.042763998,50.3912763,0.093317178,13.57267749,-52.17058478,72.82528068,1.729236389,2.164255823,1.481539026,455.96,158.64,3.2,19.50309656,2.768484541,6.756453584,9.978158435,52,1255,684.491333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173887376,-0.004050188,0.009674374,0.000937823,0.052347466,0.157926652,0.013131622,0.025035545,0.861440099,0.929893584,0.301459035,17,3,1037.454
"734",974,0.783588093,66,0.137214137,696,1.348837209,69.75757201,0.071619684,2.890759729,0.04379939,54.89372518,0.078870295,13.03324825,-39.95683887,67.36726942,1.797299335,2.187694804,1.492452998,497.64,418.76,4.92,22.26135907,7.799118571,10.47058344,3.991657059,53,1244,739.7609863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124583826,0.001082969,0.006184522,0.000584795,0.155641677,-0.039554914,0.013157044,0.025650573,0.533397575,0.442168914,0.303302724,17,3,1037.454
"735",1039,0.830535572,28,0.167664671,612,1.321814255,77.62752442,0.07471369,1.410466222,0.050373794,53.56244545,0.087520336,13.5886168,-57.05141174,72.13719745,1.814942259,2.177763792,1.496296179,453.28,143.24,7.28,85.22267102,32.78800306,9.584601441,42.85006652,54,1252,794.8192139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135693505,-0.000603915,0.008882908,0.000805823,0.113962784,0.030868628,0.016145012,0.032130613,0.157695779,0.235277017,0.289325386,17,3,1037.454
"736",939,0.763414634,47,0.140718563,487,1.356545961,66.68641385,0.071018545,1.931950491,0.04110533,42.52317,0.087316571,11.4835194,-42.9180138,66.25987751,1.760405371,2.160940125,1.564420848,492.76,288.72,3.6,42.76161281,4.524773351,27.12671696,11.1101225,55,1231,518.7543945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130860804,0.001581172,0.008992808,0.000817629,0.181633733,-0.068689451,0.016515552,0.033041734,0.554881035,0.590258994,0.330401011,17,3,1037.454
"737",1016,0.870608398,27,0.145945946,484,1.382857143,69.33793006,0.068245994,1.524754621,0.056472393,39.62080814,0.081861174,12.15001552,-54.62730547,71.54632034,1.797812045,2.233893707,1.535923183,376.72,163.24,2.32,115.1158767,21.23010595,35.39687785,58.4888929,56,1168,538.3137817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125300169,0.002097196,0.018125236,0.001615061,0.193649999,-0.092650337,0.030536924,0.060959125,0.359817751,0.43503084,0.331543166,17,3,1037.454
"738",937,0.814074718,36,0.129032258,488,1.363128492,66.47974668,0.07094957,1.774087485,0.049280208,41.2217394,0.084470777,11.0665707,-54.76870584,65.77457491,1.814317871,2.220739845,1.565793325,424.64,246.92,3.4,101.0553357,16.54667787,43.05109531,41.45756252,57,1152,511.71521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166208634,-0.002229561,0.01138706,0.001152431,0.095985547,0.093331718,0.02073838,0.038845975,0.555087993,0.658023535,0.32544717,17,3,1037.454
"739",998,0.810064935,74,0.170506912,641,1.358050847,75.24103681,0.07539182,2.963100629,0.0400419,55.87966563,0.087175765,15.81333294,-40.8288111,78.80907402,1.750809084,2.197121953,1.514117663,470.48,365.56,0.92,361.0203413,128.8055323,98.17726474,134.0375443,58,1233,707.1775513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13785239,0.00080611,0.010565919,0.001051029,0.163264557,-0.034007298,0.02018021,0.038620228,0.227275797,0.279377962,0.291460801,17,3,1037.454
"740",991,0.834877843,29,0.142156863,492,1.355371901,67.48598254,0.068098872,1.651355784,0.056943303,40.13371938,0.0815726,11.3374593,-59.71839795,68.19638815,1.810557596,2.206928651,1.528030914,438.24,178.84,4.68,76.83101344,22.98738944,25.45455728,28.38906672,59,1188,763.9293213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16100121,-0.001918336,0.007873464,0.000810252,0.106557247,0.068911497,0.014498945,0.026884623,0.651383086,0.686525383,0.32072095,17,3,1037.454
